,State,County,Value,Gender,Race/Ethnicity,Lat,Lng
409,AK,Anchorage,477.9,Overall,American Indian and Alaskan Native,61.159049,-149.103905
503,AK,Alaska,422.1,Overall,American Indian and Alaskan Native,64.3173,-152.571
433,AK,Yukon-Koyukuk,384.4,Overall,American Indian and Alaskan Native,65.50404,-151.41038
430,AK,Wade Hampton,417.1,Overall,American Indian and Alaskan Native,62.159714,-163.349484
429,AK,Valdez-Cordova,439.3,Overall,American Indian and Alaskan Native,61.536161,-144.339956
428,AK,Southeast Fairbanks,336.0,Overall,American Indian and Alaskan Native,63.867414,-143.22069
424,AK,Northwest Arctic,411.3,Overall,American Indian and Alaskan Native,67.065111,-159.726506
423,AK,North Slope,380.8,Overall,American Indian and Alaskan Native,69.309889,-153.398986
422,AK,Nome,431.7,Overall,American Indian and Alaskan Native,64.90346,-163.947945
421,AK,Matanuska-Susitna,325.4,Overall,American Indian and Alaskan Native,62.31628,-149.600476
419,AK,Kodiak Island,584.2,Overall,American Indian and Alaskan Native,57.715045,-153.83609
417,AK,Kenai Peninsula,509.4,Overall,American Indian and Alaskan Native,60.271254,-151.556972
416,AK,Juneau,551.3,Overall,American Indian and Alaskan Native,58.478434,-134.150437
415,AK,Haines,551.3,Overall,American Indian and Alaskan Native,59.140721,-135.513878
414,AK,Fairbanks North Star,379.6,Overall,American Indian and Alaskan Native,64.809327,-146.586265
413,AK,Dillingham,456.8,Overall,American Indian and Alaskan Native,59.803151,-158.181608
412,AK,Denali,406.5,Overall,American Indian and Alaskan Native,63.678399,-149.962076
410,AK,Bethel,391.9,Overall,American Indian and Alaskan Native,60.924483,-159.749655
420,AK,Lake and Peninsula,482.9,Overall,American Indian and Alaskan Native,58.652287,-156.184325
1703,AL,Alabama,163.1,Overall,American Indian and Alaskan Native,32.7949,-86.8267
1576,AL,Washington County,346.3,Overall,American Indian and Alaskan Native,31.414015,-88.206517
1537,AL,Escambia County,310.1,Overall,American Indian and Alaskan Native,31.133221,-87.162551
1511,AL,Baldwin County,325.0,Overall,American Indian and Alaskan Native,30.74338,-87.725037
1560,AL,Mobile County,355.2,Overall,American Indian and Alaskan Native,30.801931,-88.209318
2927,AR,Washington County,223.4,Overall,American Indian and Alaskan Native,35.983532,-94.211027
2857,AR,Benton County,367.6,Overall,American Indian and Alaskan Native,36.336622,-94.249746
2870,AR,Crawford County,127.0,Overall,American Indian and Alaskan Native,35.594457,-94.238183
2895,AR,Little River County,296.9,Overall,American Indian and Alaskan Native,33.702687,-94.225778
2912,AR,Polk County,329.5,Overall,American Indian and Alaskan Native,34.488379,-94.220924
2919,AR,Scott County,199.3,Overall,American Indian and Alaskan Native,34.86589,-94.05581
2921,AR,Sebastian County,125.0,Overall,American Indian and Alaskan Native,35.204556,-94.269852
2922,AR,Sevier County,335.3,Overall,American Indian and Alaskan Native,33.998542,-94.235148
3097,AR,Arkansas,94.5,Overall,American Indian and Alaskan Native,34.8982,-92.434
3371,AZ,Pima County,310.9,Overall,American Indian and Alaskan Native,32.1062,-111.792469
3372,AZ,Pinal County,308.2,Overall,American Indian and Alaskan Native,32.914678,-111.348484
3373,AZ,Santa Cruz County,312.3,Overall,American Indian and Alaskan Native,31.529883,-110.845298
3370,AZ,Navajo County,232.4,Overall,American Indian and Alaskan Native,35.402039,-110.312101
3375,AZ,Yuma County,285.4,Overall,American Indian and Alaskan Native,32.773238,-113.910496
3419,AZ,Arizona,253.8,Overall,American Indian and Alaskan Native,34.2921,-111.664
3374,AZ,Yavapai County,271.9,Overall,American Indian and Alaskan Native,34.608704,-112.54524
3369,AZ,Mohave County,375.6,Overall,American Indian and Alaskan Native,35.704508,-113.749417
3366,AZ,Greenlee County,213.2,Overall,American Indian and Alaskan Native,33.223794,-109.243896
3367,AZ,La Paz County,399.2,Overall,American Indian and Alaskan Native,33.734098,-113.976886
3368,AZ,Maricopa County,262.5,Overall,American Indian and Alaskan Native,33.361136,-112.488734
3365,AZ,Graham County,204.3,Overall,American Indian and Alaskan Native,32.941806,-109.888929
3364,AZ,Gila County,263.7,Overall,American Indian and Alaskan Native,33.804838,-110.80672
3363,AZ,Coconino County,230.0,Overall,American Indian and Alaskan Native,35.843083,-111.759129
3362,AZ,Cochise County,234.0,Overall,American Indian and Alaskan Native,31.890942,-109.75114
3361,AZ,Apache County,228.6,Overall,American Indian and Alaskan Native,35.395508,-109.48545
4337,CA,Santa Cruz County,374.7,Overall,American Indian and Alaskan Native,37.052057,-121.982295
4335,CA,Santa Barbara County,316.5,Overall,American Indian and Alaskan Native,34.672496,-120.012285
4334,CA,San Mateo County,177.3,Overall,American Indian and Alaskan Native,37.423939,-122.322358
4333,CA,San Luis Obispo County,333.6,Overall,American Indian and Alaskan Native,35.390034,-120.400968
4332,CA,San Joaquin County,266.0,Overall,American Indian and Alaskan Native,37.932727,-121.264123
4328,CA,San Benito County,322.9,Overall,American Indian and Alaskan Native,36.605701,-121.060133
4329,CA,San Bernardino County,381.4,Overall,American Indian and Alaskan Native,34.844701,-116.176459
4338,CA,Shasta County,414.9,Overall,American Indian and Alaskan Native,40.758306,-122.03692
4327,CA,Sacramento County,322.8,Overall,American Indian and Alaskan Native,38.465312,-121.31769
4326,CA,Riverside County,395.5,Overall,American Indian and Alaskan Native,33.745425,-115.994935
4325,CA,Plumas County,393.1,Overall,American Indian and Alaskan Native,40.002158,-120.838191
4330,CA,San Diego County,343.7,Overall,American Indian and Alaskan Native,33.035423,-116.737646
4339,CA,Sierra County,327.7,Overall,American Indian and Alaskan Native,39.576693,-120.505271
4342,CA,Sonoma County,219.4,Overall,American Indian and Alaskan Native,38.527617,-122.887364
4341,CA,Solano County,281.7,Overall,American Indian and Alaskan Native,38.288602,-121.913023
4343,CA,Stanislaus County,233.1,Overall,American Indian and Alaskan Native,37.553933,-120.989631
4344,CA,Sutter County,367.0,Overall,American Indian and Alaskan Native,39.033545,-121.687339
4345,CA,Tehama County,385.3,Overall,American Indian and Alaskan Native,40.12057,-122.226655
4346,CA,Trinity County,398.4,Overall,American Indian and Alaskan Native,40.64749,-123.104847
4347,CA,Tulare County,324.9,Overall,American Indian and Alaskan Native,36.220455,-118.792225
4348,CA,Tuolumne County,286.4,Overall,American Indian and Alaskan Native,38.024398,-119.946028
4349,CA,Ventura County,297.3,Overall,American Indian and Alaskan Native,34.472949,-119.076397
4350,CA,Yolo County,356.2,Overall,American Indian and Alaskan Native,38.68661,-121.897776
4351,CA,Yuba County,330.2,Overall,American Indian and Alaskan Native,39.268646,-121.340045
4479,CA,California,321.8,Overall,American Indian and Alaskan Native,37.2414,-119.601
4324,CA,Placer County,353.4,Overall,American Indian and Alaskan Native,39.061511,-120.710638
4340,CA,Siskiyou County,393.9,Overall,American Indian and Alaskan Native,41.588337,-122.533844
4323,CA,Orange County,301.4,Overall,American Indian and Alaskan Native,33.704545,-117.756775
4336,CA,Santa Clara County,284.6,Overall,American Indian and Alaskan Native,37.224522,-121.684758
4321,CA,Napa County,249.4,Overall,American Indian and Alaskan Native,38.508289,-122.327344
4294,CA,Alameda County,242.7,Overall,American Indian and Alaskan Native,37.640732,-121.874174
